# 형식: 읽기용 4Hz
E,169387,MOVE,0
E,171612,MOVE,10
E,173059,MOVE,0
# 출력 재개 (s 로 다시 정지)
dcmd=+0  d=-0.09 | phi=+0.15  ank=-1.10  alpha=-0.94
dcmd=+0  d=-0.18 | phi=+0.42  ank=-1.21  alpha=-0.79
dcmd=+0  d=-0.18 | phi=+0.55  ank=-1.23  alpha=-0.68
dcmd=+0  d=-0.09 | phi=+0.53  ank=-0.92  alpha=-0.40
dcmd=+0  d=-0.18 | phi=+0.46  ank=-1.16  alpha=-0.70
dcmd=+0  d=-0.18 | phi=+0.11  ank=-1.19  alpha=-1.08
dcmd=+0  d=-0.18 | phi=+1.69  ank=+0.37  alpha=+2.07
dcmd=+0  d=-0.18 | phi=+2.61  ank=-2.53  alpha=+0.09
dcmd=+0  d=-0.18 | phi=+2.97  ank=-5.30  alpha=-2.33
dcmd=+0  d=+0.35 | phi=+1.69  ank=-5.12  alpha=-3.43
dcmd=+0  d=+0.00 | phi=+2.35  ank=-5.93  alpha=-3.58
dcmd=+0  d=-0.35 | phi=+3.12  ank=-5.58  alpha=-2.46
dcmd=+0  d=-0.18 | phi=+1.98  ank=-5.65  alpha=-3.67
dcmd=+0  d=+0.26 | phi=-1.43  ank=-12.83  alpha=-14.26
dcmd=+0  d=-0.18 | phi=-0.26  ank=-17.84  alpha=-18.11
dcmd=+0  d=-0.18 | phi=+3.25  ank=-19.53  alpha=-16.28
dcmd=+0  d=-0.26 | phi=+6.24  ank=-26.96  alpha=-20.72
dcmd=+0  d=-0.18 | phi=+7.67  ank=-35.93  alpha=-28.26
dcmd=+0  d=-0.35 | phi=+8.20  ank=-46.78  alpha=-38.58
dcmd=+0  d=-0.26 | phi=+9.89  ank=-49.57  alpha=-39.68
dcmd=+0  d=+0.09 | phi=+9.58  ank=-58.71  alpha=-49.13
dcmd=+0  d=+0.18 | phi=+11.89  ank=-65.83  alpha=-53.94
dcmd=+0  d=+0.00 | phi=+12.70  ank=-79.98  alpha=-67.28
dcmd=+0  d=-0.18 | phi=+12.11  ank=-99.47  alpha=-87.36
dcmd=+0  d=-0.35 | phi=+11.40  ank=-116.43  alpha=-105.03
dcmd=+0  d=-0.44 | phi=+10.77  ank=-127.75  alpha=-116.98
dcmd=+0  d=-0.35 | phi=+9.34  ank=-140.30  alpha=-130.96
dcmd=+0  d=-0.18 | phi=+9.18  ank=-152.86  alpha=-143.68
dcmd=+0  d=+0.26 | phi=+8.35  ank=-156.03  alpha=-147.68
dcmd=+0  d=-0.35 | phi=+7.54  ank=-159.59  alpha=-152.05
dcmd=+0  d=-0.26 | phi=+7.19  ank=-162.88  alpha=-155.70
dcmd=+0  d=-0.09 | phi=+7.98  ank=-171.21  alpha=-163.23
dcmd=+0  d=+0.26 | phi=+2.86  ank=-174.97  alpha=-172.11
dcmd=+0  d=+0.18 | phi=+2.86!  ank=-176.15  alpha=-173.30   << phi raw=10516 >>
dcmd=+0  d=+0.09 | phi=+2.86!  ank=-174.66  alpha=-171.80   << phi raw=10566 >>
dcmd=+0  d=-0.35 | phi=+2.86!  ank=-173.34  alpha=-170.49   << phi raw=10627 >>
dcmd=+0  d=-0.18 | phi=+2.86!  ank=-167.21  alpha=-164.36   << phi raw=0 >>
dcmd=+0  d=-0.18 | phi=-2.20  ank=-167.76  alpha=-169.96
dcmd=+0  d=-0.09 | phi=-0.83  ank=-170.09  alpha=-170.93
dcmd=+0  d=-0.09 | phi=+2.24  ank=-171.74  alpha=-169.50
dcmd=+0  d=-0.09 | phi=+8.22  ank=-173.67  alpha=-165.45
dcmd=+0  d=+0.09 | phi=+15.93  ank=-175.67  alpha=-159.74
dcmd=+0  d=+0.18 | phi=+21.67  ank=-176.18  alpha=-154.51
dcmd=+0  d=+0.09 | phi=+23.23  ank=+179.38  alpha=+202.61
dcmd=+0  d=-0.09 | phi=+23.23!  ank=+175.58  alpha=+198.81   << phi raw=11644 >>
dcmd=+0  d=+0.00 | phi=+23.23!  ank=+174.09  alpha=+197.31   << phi raw=11620 >>
dcmd=+0  d=-0.18 | phi=+23.23!  ank=+172.20  alpha=+195.42   << phi raw=11702 >>
dcmd=+0  d=+0.00 | phi=+23.23!  ank=+173.01  alpha=+196.24   << phi raw=11667 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+176.77  alpha=+200.00   << phi raw=0 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=+176.31  alpha=+199.53   << phi raw=0 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=+175.94  alpha=+199.16   << phi raw=0 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=+175.34  alpha=+198.57   << phi raw=0 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=+175.80  alpha=+199.03   << phi raw=11501 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=+176.02  alpha=+199.25   << phi raw=11499 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+177.34  alpha=+200.57   << phi raw=11410 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+177.19  alpha=+200.41   << phi raw=11406 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+176.55  alpha=+199.78   << phi raw=11504 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+177.43  alpha=+200.65   << phi raw=11437 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+177.12  alpha=+200.35   << phi raw=0 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+177.08  alpha=+200.30   << phi raw=0 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+177.10  alpha=+200.32   << phi raw=0 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=+179.21  alpha=+202.43   << phi raw=0 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=-178.33  alpha=-155.10   << phi raw=0 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=-173.17  alpha=-149.94   << phi raw=0 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=-168.79  alpha=-145.57   << phi raw=10294 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=-166.42  alpha=-143.20   << phi raw=10028 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=-167.98  alpha=-144.76   << phi raw=9999 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=-167.63  alpha=-144.40   << phi raw=10030 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=-164.90  alpha=-141.68   << phi raw=10080 >>
dcmd=+0  d=+0.26 | phi=+23.23!  ank=-163.89  alpha=-140.67   << phi raw=10104 >>
dcmd=+0  d=+0.18 | phi=+23.23!  ank=-163.56  alpha=-140.34   << phi raw=10186 >>
dcmd=+0  d=+0.18 | phi=-5.25  ank=-163.96  alpha=-169.21
dcmd=+0  d=+0.18 | phi=-2.42  ank=-165.41  alpha=-167.83
dcmd=+0  d=+0.18 | phi=-2.20  ank=-163.98  alpha=-166.18
dcmd=+0  d=+0.18 | phi=-2.20!  ank=-164.14  alpha=-166.33   << phi raw=16383 >>
dcmd=+0  d=+0.18 | phi=+2.40  ank=-164.64  alpha=-162.25
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-162.18  alpha=-159.79   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-161.28  alpha=-158.88   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-161.13  alpha=-158.73   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-160.95  alpha=-158.55   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-160.71  alpha=-158.31   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-160.80  alpha=-158.40   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-160.73  alpha=-158.33   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-160.82  alpha=-158.42   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-162.38  alpha=-159.98   << phi raw=16383 >>
dcmd=+0  d=+0.26 | phi=+2.40!  ank=-161.48  alpha=-159.08   << phi raw=16383 >>
dcmd=+0  d=+0.35 | phi=+5.60  ank=-161.85  alpha=-156.25
dcmd=+0  d=+0.35 | phi=+4.39  ank=-161.65  alpha=-157.26
dcmd=+0  d=+0.35 | phi=+3.58  ank=-160.42  alpha=-156.84
dcmd=+0  d=+0.35 | phi=+4.86  ank=-159.63  alpha=-154.78
dcmd=+0  d=+0.26 | phi=+4.50  ank=-158.07  alpha=-153.57
dcmd=+0  d=+0.35 | phi=+2.26  ank=-153.63  alpha=-151.37
dcmd=+0  d=+0.35 | phi=+0.83  ank=-150.80  alpha=-149.96
dcmd=+0  d=+0.26 | phi=-0.66  ank=-147.96  alpha=-148.62
dcmd=+0  d=+0.26 | phi=-1.01  ank=-145.55  alpha=-146.56
dcmd=+0  d=+0.26 | phi=-0.70  ank=-144.58  alpha=-145.28
dcmd=+0  d=+0.26 | phi=-0.57  ank=-144.89  alpha=-145.46
dcmd=+0  d=+0.18 | phi=-0.07  ank=-144.21  alpha=-144.27
dcmd=+0  d=+0.18 | phi=-0.22  ank=-142.51  alpha=-142.73
dcmd=+0  d=+0.18 | phi=+3.43  ank=-142.93  alpha=-139.50
dcmd=+0  d=+0.00 | phi=+6.66  ank=-143.33  alpha=-136.67
dcmd=+0  d=-0.26 | phi=+8.37  ank=-146.38  alpha=-138.01
dcmd=+0  d=-0.44 | phi=+8.70  ank=-145.61  alpha=-136.91
dcmd=+0  d=-0.44 | phi=+8.55  ank=-144.84  alpha=-136.30
dcmd=+0  d=-0.26 | phi=+8.28  ank=-145.52  alpha=-137.24
dcmd=+0  d=+0.18 | phi=+5.71  ank=-135.86  alpha=-130.14
dcmd=+0  d=-0.26 | phi=+3.54  ank=-121.62  alpha=-118.08
dcmd=+0  d=-0.09 | phi=+3.80  ank=-102.68  alpha=-98.88
dcmd=+0  d=+0.26 | phi=+4.57  ank=-85.96  alpha=-81.39
dcmd=+0  d=+0.26 | phi=+6.06  ank=-72.82  alpha=-66.75
dcmd=+0  d=+0.26 | phi=+7.71  ank=-60.40  alpha=-52.69
dcmd=+0  d=+0.18 | phi=+9.84  ank=-45.68  alpha=-35.84
dcmd=+0  d=+0.26 | phi=+15.47  ank=-18.94  alpha=-3.47
dcmd=+0  d=-0.18 | phi=+18.26  ank=-4.02  alpha=+14.24
dcmd=+0  d=+0.18 | phi=+10.72  ank=-14.79  alpha=-4.06
dcmd=+0  d=-0.09 | phi=+11.43  ank=-7.82  alpha=+3.60
dcmd=+0  d=-0.26 | phi=+12.68  ank=-2.13  alpha=+10.55
dcmd=+0  d=-0.18 | phi=+10.20  ank=-5.49  alpha=+4.70
dcmd=+0  d=-0.18 | phi=+11.07  ank=-1.91  alpha=+9.16
dcmd=+0  d=-0.09 | phi=+7.23  ank=-2.92  alpha=+4.31
dcmd=+0  d=-0.18 | phi=+0.79  ank=-2.04  alpha=-1.25
dcmd=+0  d=-0.18 | phi=-7.71  ank=-0.66  alpha=-8.37
dcmd=+0  d=-0.18 | phi=-9.93  ank=+0.15  alpha=-9.78
dcmd=+0  d=-0.18 | phi=-6.39  ank=-1.54  alpha=-7.93
dcmd=+0  d=-0.18 | phi=+1.32  ank=-1.80  alpha=-0.48
dcmd=+0  d=-0.09 | phi=+8.64  ank=-2.57  alpha=+6.06
dcmd=+0  d=-0.09 | phi=+10.17  ank=-3.41  alpha=+6.77
dcmd=+0  d=-0.18 | phi=+6.11  ank=-2.44  alpha=+3.67
dcmd=+0  d=-0.18 | phi=-1.65  ank=-1.65  alpha=-3.30
dcmd=+0  d=-0.18 | phi=-8.17  ank=-0.62  alpha=-8.79
dcmd=+0  d=-0.18 | phi=-9.29  ank=-0.44  alpha=-9.73
dcmd=+0  d=-0.09 | phi=-4.37  ank=-1.23  alpha=-5.60
dcmd=+0  d=-0.18 | phi=+3.25  ank=-2.20  alpha=+1.05
dcmd=+0  d=-0.18 | phi=+9.16  ank=-3.30  alpha=+5.87
dcmd=+0  d=-0.18 | phi=+9.23  ank=-3.52  alpha=+5.71
dcmd=+0  d=-0.09 | phi=+4.20  ank=-1.69  alpha=+2.50
dcmd=+0  d=-0.09 | phi=-3.56  ank=-0.99  alpha=-4.55
dcmd=+0  d=-0.09 | phi=-8.57  ank=-0.66  alpha=-9.23
dcmd=+0  d=-0.09 | phi=-8.00  ank=-0.15  alpha=-8.15
dcmd=+0  d=-0.18 | phi=-2.50  ank=-1.78  alpha=-4.28
dcmd=+0  d=-0.18 | phi=+4.86  ank=-2.24  alpha=+2.61
dcmd=+0  d=-0.18 | phi=+9.23  ank=-3.45  alpha=+5.78
dcmd=+0  d=-0.09 | phi=+8.09  ank=-3.27  alpha=+4.81
dcmd=+0  d=-0.09 | phi=+2.15  ank=-1.78  alpha=+0.37
dcmd=+0  d=-0.18 | phi=-4.90  ank=-0.90  alpha=-5.80
dcmd=+0  d=-0.18 | phi=-8.64  ank=-0.40  alpha=-9.03
dcmd=+0  d=-0.18 | phi=-6.77  ank=-0.62  alpha=-7.38
dcmd=+0  d=-0.18 | phi=-0.53  ank=-2.07  alpha=-2.59
dcmd=+0  d=-0.18 | phi=+6.02  ank=-3.05  alpha=+2.97
dcmd=+0  d=-0.09 | phi=+9.03  ank=-3.03  alpha=+6.00
dcmd=+0  d=-0.09 | phi=+6.53  ank=-3.14  alpha=+3.38
dcmd=+0  d=-0.18 | phi=+0.31  ank=-1.47  alpha=-1.16
dcmd=+0  d=-0.18 | phi=-6.06  ank=-0.99  alpha=-7.05
dcmd=+0  d=-0.18 | phi=-8.13  ank=-0.09  alpha=-8.22
dcmd=+0  d=-0.18 | phi=-5.10  ank=-0.79  alpha=-5.89
dcmd=+0  d=-0.18 | phi=+1.01  ank=-2.07  alpha=-1.05
dcmd=+0  d=-0.18 | phi=+7.27  ank=-2.29  alpha=+4.99
dcmd=+0  d=-0.18 | phi=+8.44  ank=-3.65  alpha=+4.79
dcmd=+0  d=-0.18 | phi=+5.12  ank=-2.15  alpha=+2.97
dcmd=+0  d=-0.09 | phi=-1.52  ank=-1.80  alpha=-3.32
dcmd=+0  d=-0.18 | phi=-6.64  ank=-0.53  alpha=-7.16
dcmd=+0  d=-0.18 | phi=-7.65  ank=-0.26  alpha=-7.91
dcmd=+0  d=-0.18 | phi=-3.52  ank=-1.47  alpha=-4.99
dcmd=+0  d=-0.09 | phi=+2.81  ank=-2.20  alpha=+0.62
dcmd=+0  d=-0.09 | phi=+7.47  ank=-2.83  alpha=+4.64
dcmd=+0  d=-0.09 | phi=+7.73  ank=-2.53  alpha=+5.21
dcmd=+0  d=-0.18 | phi=+3.30  ank=-2.42  alpha=+0.88
dcmd=+0  d=-0.18 | phi=-2.99  ank=-1.80  alpha=-4.79
dcmd=+0  d=-0.18 | phi=-7.08  ank=-0.94  alpha=-8.02
dcmd=+0  d=-0.18 | phi=-6.66  ank=-0.81  alpha=-7.47
dcmd=+0  d=-0.09 | phi=-1.82  ank=-1.69  alpha=-3.52
dcmd=+0  d=-0.18 | phi=+4.17  ank=-2.37  alpha=+1.80
dcmd=+0  d=-0.18 | phi=+7.78  ank=-2.88  alpha=+4.90
dcmd=+0  d=-0.18 | phi=+6.59  ank=-2.83  alpha=+3.76
dcmd=+0  d=-0.18 | phi=+1.67  ank=-1.58  alpha=+0.09
dcmd=+0  d=-0.18 | phi=-4.20  ank=-1.19  alpha=-5.38
dcmd=+0  d=-0.18 | phi=-7.10  ank=-0.44  alpha=-7.54
dcmd=+0  d=-0.18 | phi=-5.45  ank=-0.92  alpha=-6.37
dcmd=+0  d=-0.18 | phi=-0.24  ank=-1.41  alpha=-1.65
dcmd=+0  d=-0.18 | phi=+5.19  ank=-2.79  alpha=+2.40
dcmd=+0  d=-0.09 | phi=+7.65  ank=-2.61  alpha=+5.03
dcmd=+0  d=-0.09 | phi=+5.41  ank=-2.81  alpha=+2.59
dcmd=+0  d=-0.09 | phi=+0.15  ank=-1.25  alpha=-1.10
dcmd=+0  d=-0.18 | phi=-5.12  ank=-0.88  alpha=-6.00
dcmd=+0  d=-0.18 | phi=-6.81  ank=-0.37  alpha=-7.19
dcmd=+0  d=-0.18 | phi=-4.13  ank=-1.65  alpha=-5.78
dcmd=+0  d=-0.18 | phi=+1.36  ank=-1.91  alpha=-0.55
dcmd=+0  d=-0.18 | phi=+5.95  ank=-2.61  alpha=+3.34
dcmd=+0  d=-0.18 | phi=+7.12  ank=-2.81  alpha=+4.31
dcmd=+0  d=-0.09 | phi=+4.00  ank=-2.61  alpha=+1.38
dcmd=+0  d=-0.18 | phi=-1.32  ank=-1.89  alpha=-3.21
dcmd=+0  d=-0.18 | phi=-5.58  ank=-0.59  alpha=-6.17
dcmd=+0  d=-0.18 | phi=-6.17  ank=-1.01  alpha=-7.19
dcmd=+0  d=-0.18 | phi=-2.72  ank=-1.14  alpha=-3.87
dcmd=+0  d=-0.18 | phi=+2.57  ank=-2.18  alpha=+0.40
dcmd=+0  d=-0.18 | phi=+6.39  ank=-2.70  alpha=+3.69
dcmd=+0  d=-0.18 | phi=+6.42  ank=-2.29  alpha=+4.13
dcmd=+0  d=-0.18 | phi=+2.59  ank=-2.00  alpha=+0.59
dcmd=+0  d=-0.18 | phi=-2.64  ank=-1.43  alpha=-4.06
dcmd=+0  d=-0.18 | phi=-5.98  ank=-0.88  alpha=-6.86
dcmd=+0  d=-0.18 | phi=-5.47  ank=-1.27  alpha=-6.75
dcmd=+0  d=-0.18 | phi=-1.34  ank=-1.85  alpha=-3.19
dcmd=+0  d=-0.18 | phi=+3.69  ank=-2.53  alpha=+1.16
dcmd=+0  d=-0.09 | phi=+6.66  ank=-2.90  alpha=+3.76
dcmd=+0  d=-0.18 | phi=+5.47  ank=-2.75  alpha=+2.72
dcmd=+0  d=-0.09 | phi=+1.19  ank=-1.67  alpha=-0.48
dcmd=+0  d=-0.18 | phi=-3.67  ank=-1.23  alpha=-4.90
dcmd=+0  d=-0.18 | phi=-6.00  ank=-0.44  alpha=-6.44
dcmd=+0  d=-0.18 | phi=-4.39  ank=-1.41  alpha=-5.80
dcmd=+0  d=-0.09 | phi=+0.09  ank=-2.00  alpha=-1.91
dcmd=+0  d=-0.18 | phi=+4.55  ank=-2.86  alpha=+1.69
dcmd=+0  d=-0.09 | phi=+6.39  ank=-2.64  alpha=+3.76
dcmd=+0  d=-0.18 | phi=+4.42  ank=-2.72  alpha=+1.69
dcmd=+0  d=-0.18 | phi=-0.02  ank=-1.89  alpha=-1.91
dcmd=+0  d=-0.18 | phi=-4.37  ank=-0.97  alpha=-5.34
dcmd=+0  d=-0.18 | phi=-5.73  ank=-0.86  alpha=-6.59
dcmd=+0  d=-0.09 | phi=-3.21  ank=-1.12  alpha=-4.33
dcmd=+0  d=-0.18 | phi=+1.38  ank=-1.74  alpha=-0.35
dcmd=+0  d=-0.18 | phi=+5.19  ank=-2.88  alpha=+2.31
dcmd=+0  d=-0.18 | phi=+5.27  ank=-3.80  alpha=+1.47
dcmd=+0  d=-0.09 | phi=+4.57  ank=-1.32  alpha=+3.25
dcmd=+0  d=-0.26 | phi=+4.66  ank=+1.23  alpha=+5.89
dcmd=+0  d=-0.44 | phi=+2.94  ank=-0.81  alpha=+2.13
dcmd=+0  d=-0.70 | phi=+3.85  ank=+2.81  alpha=+6.66 | alpha/d=-9.469
dcmd=+0  d=+0.97 | phi=+5.36  ank=+7.65  alpha=+13.01 | alpha/d=13.455
dcmd=+0  d=+0.35 | phi=+4.42  ank=+5.60  alpha=+10.02
dcmd=+0  d=-0.79 | phi=+3.03  ank=+2.57  alpha=+5.60 | alpha/d=-7.083
dcmd=+0  d=+0.09 | phi=+3.58  ank=+4.88  alpha=+8.46
dcmd=+0  d=+0.18 | phi=+3.01  ank=+3.05  alpha=+6.06
dcmd=+0  d=-0.44 | phi=+1.74  ank=-2.46  alpha=-0.73
dcmd=+0  d=-0.18 | phi=+1.87  ank=-2.77  alpha=-0.90
dcmd=+0  d=-0.18 | phi=+1.52  ank=-4.94  alpha=-3.43
dcmd=+0  d=+0.18 | phi=+3.91  ank=+2.86  alpha=+6.77
dcmd=+0  d=+0.35 | phi=+4.70  ank=+5.65  alpha=+10.35
dcmd=+0  d=-0.62 | phi=+2.37  ank=-2.00  alpha=+0.37 | alpha/d=-0.607
dcmd=+0  d=-0.53 | phi=+1.82  ank=-5.10  alpha=-3.27 | alpha/d=6.208
dcmd=+0  d=-0.35 | phi=+1.93  ank=-5.38  alpha=-3.45
dcmd=+0  d=-0.26 | phi=+2.53  ank=-1.38  alpha=+1.14
dcmd=+0  d=+0.44 | phi=+3.93  ank=+5.21  alpha=+9.14
dcmd=+0  d=+0.00 | phi=+3.71  ank=+3.69  alpha=+7.40
dcmd=+0  d=-0.18 | phi=+0.92  ank=-4.99  alpha=-4.06
dcmd=+0  d=+0.26 | phi=+3.01  ank=+3.30  alpha=+6.31
dcmd=+0  d=-0.26 | phi=+3.19  ank=+3.10  alpha=+6.28
dcmd=+0  d=+0.00 | phi=+2.29  ank=-0.90  alpha=+1.38
dcmd=+0  d=+0.18 | phi=+3.21  ank=+3.05  alpha=+6.26
dcmd=+0  d=+0.00 | phi=+4.24  ank=+5.91  alpha=+10.15
dcmd=+0  d=+0.09 | phi=+3.65  ank=+1.56  alpha=+5.21
dcmd=+0  d=-0.18 | phi=+2.77  ank=-2.70  alpha=+0.07
dcmd=+0  d=-0.18 | phi=+4.15  ank=-0.53  alpha=+3.63
dcmd=+0  d=-0.26 | phi=+4.86  ank=-1.12  alpha=+3.74
dcmd=+0  d=-0.18 | phi=+5.14  ank=-1.47  alpha=+3.67
dcmd=+0  d=+0.09 | phi=+5.01  ank=-1.45  alpha=+3.56
dcmd=+0  d=+0.53 | phi=+5.65  ank=-0.07  alpha=+5.58 | alpha/d=10.583
dcmd=+0  d=+0.53 | phi=+5.10  ank=-0.70  alpha=+4.39 | alpha/d=8.333
dcmd=+0  d=-0.09 | phi=+3.30  ank=-4.88  alpha=-1.58
dcmd=+0  d=+0.26 | phi=+6.64  ank=+4.66  alpha=+11.29
dcmd=+0  d=+0.18 | phi=+6.06  ank=+2.88  alpha=+8.94
dcmd=+0  d=-0.09 | phi=+3.56  ank=-4.68  alpha=-1.12
dcmd=+0  d=+0.53 | phi=+4.66  ank=-1.32  alpha=+3.34 | alpha/d=6.333
dcmd=+0  d=+0.18 | phi=+2.11  ank=-8.92  alpha=-6.81
dcmd=+0  d=-0.44 | phi=+2.13  ank=-7.19  alpha=-5.05
dcmd=+0  d=+0.62 | phi=+3.71  ank=-3.65  alpha=+0.07 | alpha/d=0.107
dcmd=+0  d=-0.44 | phi=+1.43  ank=-9.91  alpha=-8.48
dcmd=+0  d=-0.09 | phi=+2.48  ank=-6.48  alpha=-4.00
dcmd=+0  d=+0.35 | phi=+3.52  ank=-3.78  alpha=-0.26
dcmd=+0  d=+0.09 | phi=+2.57  ank=-6.75  alpha=-4.17
dcmd=+0  d=-0.18 | phi=+2.44  ank=-6.97  alpha=-4.53
dcmd=+0  d=-0.09 | phi=+3.93  ank=-1.30  alpha=+2.64
dcmd=+0  d=-0.18 | phi=+4.06  ank=+0.44  alpha=+4.50
dcmd=+0  d=-0.18 | phi=+3.27  ank=-0.99  alpha=+2.29
dcmd=+0  d=-0.18 | phi=+2.44  ank=-1.05  alpha=+1.38
dcmd=+0  d=-0.18 | phi=+0.07  ank=-0.46  alpha=-0.40
dcmd=+0  d=-0.18 | phi=-2.09  ank=-0.18  alpha=-2.26
dcmd=+0  d=-0.09 | phi=-2.09!  ank=+0.07  alpha=-2.02   << phi raw=16383 >>
dcmd=+0  d=-0.18 | phi=-1.98  ank=-0.02  alpha=-2.00
dcmd=+0  d=-0.09 | phi=+0.66  ank=-0.53  alpha=+0.13
dcmd=+0  d=-0.18 | phi=+2.42  ank=-0.90  alpha=+1.52
dcmd=+0  d=-0.09 | phi=+3.27  ank=-0.55  alpha=+2.72
dcmd=+0  d=-0.18 | phi=+1.85  ank=-0.99  alpha=+0.86
dcmd=+0  d=-0.18 | phi=-0.46  ank=-0.24  alpha=-0.70
dcmd=+0  d=-0.18 | phi=-2.40  ank=-0.09  alpha=-2.48
dcmd=+0  d=-0.18 | phi=-2.72  ank=+0.15  alpha=-2.57
dcmd=+0  d=-0.18 | phi=-1.19  ank=-0.26  alpha=-1.45
dcmd=+0  d=-0.09 | phi=+1.10  ank=-0.44  alpha=+0.66
dcmd=+0  d=-0.18 | phi=+2.90  ank=-0.55  alpha=+2.35
dcmd=+0  d=-0.18 | phi=+2.88  ank=-0.59  alpha=+2.29
dcmd=+0  d=-0.18 | phi=+1.10  ank=-0.46  alpha=+0.64
dcmd=+0  d=-0.18 | phi=-1.08  ank=-0.42  alpha=-1.49
dcmd=+0  d=-0.18 | phi=-2.46  ank=+0.11  alpha=-2.35
dcmd=+0  d=-0.18 | phi=-2.37  ank=+0.22  alpha=-2.15
dcmd=+0  d=-0.18 | phi=-0.46  ank=-0.22  alpha=-0.68
dcmd=+0  d=-0.09 | phi=+1.69  ank=-0.66  alpha=+1.03
dcmd=+0  d=-0.18 | phi=+2.94  ank=-0.48  alpha=+2.46
dcmd=+0  d=-0.18 | phi=+2.44  ank=-0.55  alpha=+1.89
dcmd=+0  d=-0.18 | phi=+0.51  ank=-0.35  alpha=+0.15
dcmd=+0  d=-0.09 | phi=-1.65  ank=+0.02  alpha=-1.63
dcmd=+0  d=-0.09 | phi=-1.65!  ank=+0.26  alpha=-1.38   << phi raw=16383 >>
dcmd=+0  d=-0.18 | phi=-1.96  ank=+0.04  alpha=-1.91
dcmd=+0  d=-0.18 | phi=+0.13  ank=-0.55  alpha=-0.42
dcmd=+0  d=-0.18 | phi=+2.04  ank=-0.66  alpha=+1.38
dcmd=+0  d=-0.09 | phi=+2.81  ank=-0.88  alpha=+1.93
dcmd=+0  d=-0.09 | phi=+1.87  ank=-0.57  alpha=+1.30
dcmd=+0  d=-0.09 | phi=-0.13  ank=-0.57  alpha=-0.70
dcmd=+0  d=-0.09 | phi=-2.00  ank=-0.44  alpha=-2.44
dcmd=+0  d=-0.09 | phi=-2.00!  ank=-0.59  alpha=-2.59   << phi raw=16383 >>
dcmd=+0  d=-0.18 | phi=-1.36  ank=-0.26  alpha=-1.63
dcmd=+0  d=-0.18 | phi=+0.64  ank=-0.31  alpha=+0.33
dcmd=+0  d=-0.18 | phi=+2.35  ank=-0.73  alpha=+1.63
dcmd=+0  d=-0.18 | phi=+2.68  ank=-0.70  alpha=+1.98
dcmd=+0  d=-0.18 | phi=+1.23  ank=-0.92  alpha=+0.31
dcmd=+0  d=-0.18 | phi=-0.70  ank=-0.11  alpha=-0.81
dcmd=+0  d=-0.09 | phi=-2.26  ank=-0.15  alpha=-2.42
dcmd=+0  d=-0.18 | phi=-2.26  ank=-0.04  alpha=-2.31
dcmd=+0  d=-0.18 | phi=-0.79  ank=+0.24  alpha=-0.55
dcmd=+0  d=-0.18 | phi=+1.12  ank=-0.73  alpha=+0.40
dcmd=+0  d=-0.18 | phi=+2.57  ank=-0.53  alpha=+2.04
dcmd=+0  d=-0.18 | phi=+2.33  ank=-0.88  alpha=+1.45
dcmd=+0  d=-0.18 | phi=+0.73  ank=-0.73  alpha=+0.00
dcmd=+0  d=-0.18 | phi=-1.16  ank=-0.24  alpha=-1.41
dcmd=+0  d=-0.18 | phi=-1.16!  ank=-0.07  alpha=-1.23   << phi raw=16383 >>
dcmd=+0  d=-0.18 | phi=-1.91  ank=+0.00  alpha=-1.91
dcmd=+0  d=-0.18 | phi=-0.31  ank=-0.18  alpha=-0.48
