E,0,HIP_LOCK
E,0,ZERO
E,0,STREAM_ON
D,815005,0.417,0.000,0.000,0,0
D,815010,0.417,0.000,0.000,0,0
D,815016,0.417,0.000,0.000,0,0
D,815021,0.417,0.000,0.000,0,0
D,815026,0.527,0.000,0.000,0,0
D,815032,0.417,0.000,0.000,0,0
D,815037,0.527,0.000,0.000,0,0
D,815042,0.483,0.000,0.000,0,0
D,815048,0.439,0.000,0.000,0,0
D,815053,0.439,0.000,0.000,0,0
D,815058,0.439,0.000,0.000,0,0
D,815064,0.461,0.000,0.000,0,0
D,815069,0.483,0.000,0.000,0,0
D,815074,0.527,0.000,0.000,0,0
D,815080,0.461,0.000,0.000,0,0
D,815085,0.505,0.000,0.000,0,0
D,815090,0.461,0.000,0.000,0,0
D,815096,0.439,0.000,0.000,0,0
D,815101,0.439,0.000,0.000,0,0
D,815106,0.439,0.000,0.000,0,0
D,815112,0.439,0.000,0.000,0,0
D,815117,0.461,0.000,0.000,0,0
D,815122,0.396,0.000,0.000,0,0
D,815128,0.417,0.000,0.000,0,0
D,815133,0.417,0.000,0.000,0,0
D,815138,0.417,0.000,0.000,0,0
D,815144,0.439,0.000,0.000,0,0
D,815149,0.483,0.000,0.000,0,0
D,815154,0.461,0.000,0.000,0,0
D,815160,0.505,0.000,0.000,0,0
D,815165,0.527,0.000,0.000,0,0
D,815170,0.483,0.000,0.000,0,0
D,815176,0.461,0.000,0.000,0,0
D,815181,0.439,0.000,0.000,0,0
D,815186,0.483,0.000,0.000,0,0
D,815192,0.483,0.000,0.000,0,0
D,815197,0.549,0.000,0.000,0,0
D,815202,0.505,0.000,0.000,0,0
D,815208,0.527,0.000,0.000,0,0
D,815213,0.461,0.000,0.000,0,0
D,815218,0.549,0.000,0.000,0,0
D,815224,0.483,0.000,0.000,0,0
D,815229,0.549,0.000,0.000,0,0
D,815235,0.527,0.000,0.000,0,0
D,815240,0.505,0.000,0.000,0,0
D,815245,0.505,0.000,0.000,0,0
D,815251,0.549,0.000,0.000,0,0
D,815256,0.527,0.000,0.000,0,0
D,815261,0.549,0.000,0.000,0,0
D,815267,0.527,0.000,0.000,0,0
D,815272,0.505,0.000,0.000,0,0
D,815277,0.571,0.000,0.000,0,0
D,815283,0.505,0.000,0.000,0,0
D,815288,0.549,0.000,0.000,0,0
D,815293,0.571,0.000,0.000,0,0
D,815299,0.571,0.000,0.000,0,0
D,815304,0.571,0.000,1462780.000,0,0
D,815309,0.615,0.000,-259.893,0,0
D,815315,0.615,0.000,-259.893,0,0
D,815320,0.615,0.000,-259.893,0,0
D,815325,0.593,0.000,-259.893,0,0
D,815331,0.593,0.000,-259.893,0,0
D,815336,0.615,0.000,-259.893,0,0
D,815341,0.593,0.000,0.176,0,0
D,815347,0.593,0.000,0.176,0,0
D,815352,0.615,0.000,0.176,0,0
D,815357,0.659,0.000,0.264,0,0
D,815363,0.593,0.000,0.176,0,0
D,815368,0.637,0.000,0.176,0,0
D,815373,0.593,0.000,0.176,0,0
D,815379,0.593,0.000,0.264,0,0
D,815384,0.615,0.000,0.176,0,0
D,815389,0.615,0.000,0.176,0,0
D,815395,0.615,0.000,0.264,0,0
D,815400,0.571,0.000,0.176,0,0
D,815406,0.615,0.000,0.176,0,0
D,815411,0.593,0.000,0.176,0,0
D,815416,0.615,0.000,0.176,0,0
D,815422,0.593,0.000,0.264,0,0
D,815427,0.659,0.000,0.264,0,0
D,815432,0.637,0.000,0.176,0,0
D,815438,0.681,0.000,0.264,0,0
D,815443,0.659,0.000,0.264,0,0
D,815448,0.615,0.000,0.176,0,0
D,815454,0.703,0.000,0.176,0,0
D,815459,0.571,0.000,0.176,0,0
D,815464,0.593,0.000,0.264,0,0
D,815470,0.659,0.000,0.176,0,0
D,815475,0.659,0.000,0.176,0,0
D,815480,0.615,0.000,0.176,0,0
D,815486,0.681,0.000,0.264,0,0
D,815491,0.703,0.000,0.176,0,0
D,815496,0.703,0.000,0.176,0,0
D,815502,0.681,0.000,0.176,0,0
D,815507,0.681,0.000,0.264,0,0
D,815512,0.725,0.000,0.264,0,0
D,815518,0.681,0.000,0.176,0,0
D,815523,0.637,0.000,0.176,0,0
D,815528,0.725,0.000,0.176,0,0
D,815534,0.703,0.000,0.176,0,0
D,815539,0.703,0.000,0.176,0,0
D,815544,0.681,0.000,0.176,0,0
D,815550,0.703,0.000,0.176,0,0
D,815555,0.703,0.000,0.176,0,0
D,815561,0.681,0.000,0.176,0,0
D,815566,0.747,0.000,0.176,0,0
D,815571,0.791,0.000,0.264,0,0
D,815577,0.703,0.000,0.176,0,0
D,815582,0.659,0.000,0.176,0,0
D,815587,0.703,0.000,0.176,0,0
D,815593,0.703,0.000,0.176,0,0
D,815598,0.725,0.000,0.176,0,0
D,815603,0.747,0.000,0.176,0,0
D,815609,0.681,0.000,0.176,0,0
D,815614,0.725,0.000,0.176,0,0
D,815619,0.747,0.000,0.264,0,0
D,815625,0.659,0.000,0.176,0,0
D,815630,0.791,0.000,0.176,0,0
D,815635,0.703,0.000,0.176,0,0
D,815641,0.769,0.000,0.176,0,0
D,815646,0.747,0.000,0.176,0,0
D,815651,0.769,0.000,0.176,0,0
D,815657,0.769,0.000,0.176,0,0
D,815662,0.769,0.000,0.176,0,0
D,815667,0.769,0.000,0.176,0,0
D,815673,0.835,0.000,0.176,0,0
D,815678,0.769,0.000,0.176,0,0
D,815683,0.835,0.000,0.176,0,0
D,815689,0.747,0.000,0.176,0,0
D,815694,0.835,0.000,0.176,0,0
D,815699,0.835,0.000,0.176,0,0
D,815705,0.769,0.000,0.176,0,0
D,815710,0.857,0.000,0.176,0,0
D,815716,0.813,0.000,0.264,0,0
D,815721,0.835,0.000,0.176,0,0
D,815726,0.857,0.000,0.176,0,0
D,815732,0.813,0.000,0.176,0,0
D,815737,0.813,0.000,0.176,0,0
D,815742,0.857,0.000,0.264,0,0
D,815748,0.813,0.000,0.176,0,0
D,815753,0.835,0.000,0.264,0,0
D,815758,0.879,0.000,0.176,0,0
D,815764,0.813,0.000,0.176,0,0
D,815769,0.923,0.000,0.176,0,0
D,815774,0.813,0.000,0.176,0,0
D,815780,0.879,0.000,0.176,0,0
D,815785,0.857,0.000,0.176,0,0
D,815790,0.879,0.000,0.176,0,0
D,815796,0.879,0.000,0.264,0,0
D,815801,0.945,0.000,0.176,0,0
D,815806,0.879,0.000,0.176,0,0
D,815812,0.945,0.000,0.176,0,0
D,815817,0.945,0.000,0.176,0,0
D,815822,0.967,0.000,0.176,0,0
D,815828,0.901,0.000,0.176,0,0
D,815833,0.923,0.000,0.176,0,0
D,815838,0.945,0.000,0.176,0,0
D,815844,0.923,0.000,0.176,0,0
D,815849,0.923,0.000,0.264,0,0
D,815854,0.901,0.000,0.176,0,0
D,815860,0.945,0.000,0.176,0,0
D,815865,0.835,0.000,0.176,0,0
D,815871,0.967,0.000,0.264,0,0
D,815876,0.989,0.000,0.176,0,0
D,815881,0.923,0.000,0.264,0,0
D,815887,0.967,0.000,0.176,0,0
D,815892,0.967,0.000,0.176,0,0
D,815897,0.945,0.000,0.176,0,0
D,815903,0.945,0.000,0.176,0,0
D,815908,0.923,0.000,0.176,0,0
D,815913,1.055,0.000,0.176,0,0
D,815919,1.033,0.000,0.176,0,0
D,815924,0.989,0.000,0.264,0,0
D,815929,1.011,0.000,0.176,0,0
D,815935,1.011,0.000,0.264,0,0
D,815940,1.055,0.000,0.176,0,0
D,815945,1.055,0.000,0.176,0,0
D,815951,1.055,0.000,0.176,0,0
D,815956,0.945,0.000,0.176,0,0
D,815961,0.989,0.000,0.264,0,0
D,815967,0.989,0.000,0.176,0,0
D,815972,0.967,0.000,0.176,0,0
D,815977,1.011,0.000,0.176,0,0
D,815983,1.033,0.000,0.176,0,0
D,815988,1.011,0.000,0.176,0,0
D,815993,0.989,0.000,0.176,0,0
D,815999,1.033,0.000,0.176,0,0
D,816004,0.945,0.000,0.176,0,0
D,816009,0.967,0.000,0.176,0,0
D,816015,0.989,0.000,0.264,0,0
D,816020,1.033,0.000,0.176,0,0
D,816026,1.011,0.000,0.264,0,0
D,816031,1.033,0.000,0.176,0,0
D,816036,1.033,0.000,0.176,0,0
D,816042,1.077,0.000,0.176,0,0
D,816047,1.011,0.000,0.176,0,0
D,816052,1.055,0.000,0.176,0,0
D,816058,1.077,0.000,0.176,0,0
D,816063,1.055,0.000,0.176,0,0
D,816068,1.077,0.000,0.264,0,0
D,816074,1.077,0.000,0.176,0,0
D,816079,1.033,0.000,0.176,0,0
D,816084,1.077,0.000,0.176,0,0
D,816090,1.033,0.000,0.176,0,0
D,816095,1.011,0.000,0.176,0,0
D,816100,1.033,0.000,0.264,0,0
D,816106,1.033,0.000,0.264,0,0
D,816111,1.033,0.000,0.176,0,0
D,816116,0.989,0.000,0.264,0,0
D,816122,1.011,0.000,0.176,0,0
D,816127,1.033,0.000,0.264,0,0
D,816132,1.055,0.000,0.176,0,0
D,816138,0.989,0.000,0.176,0,0
D,816143,1.033,0.000,0.176,0,0
D,816148,1.033,0.000,0.176,0,0
D,816154,1.033,0.000,0.176,0,0
D,816159,1.033,0.000,0.176,0,0
D,816164,1.033,0.000,0.176,0,0
D,816170,1.077,0.000,0.176,0,0
D,816175,1.033,0.000,0.176,0,0
D,816181,0.989,0.000,0.176,0,0
D,816186,1.055,0.000,0.176,0,0
D,816191,1.055,0.000,0.176,0,0
D,816197,1.077,0.000,0.264,0,0
D,816202,0.989,0.000,0.264,0,0
D,816207,1.011,0.000,0.264,0,0
D,816213,0.967,0.000,0.264,0,0
D,816218,1.055,0.000,0.176,0,0
D,816223,1.033,0.000,0.176,0,0
D,816229,1.011,0.000,0.176,0,0
D,816234,1.011,0.000,0.176,0,0
D,816239,1.099,0.000,0.176,0,0
D,816245,1.011,0.000,0.176,0,0
D,816250,0.989,0.000,0.176,0,0
D,816255,1.033,0.000,0.264,0,0
D,816261,0.989,0.000,0.176,0,0
D,816266,1.055,0.000,0.264,0,0
D,816271,1.011,0.000,0.176,0,0
D,816277,0.989,0.000,0.176,0,0
D,816282,0.989,0.000,0.264,0,0
D,816287,1.011,0.000,0.264,0,0
D,816293,1.011,0.000,0.176,0,0
D,816298,0.989,0.000,0.264,0,0
D,816303,0.923,0.000,0.176,0,0
D,816309,0.901,0.000,0.176,0,0
D,816314,0.923,0.000,0.264,0,0
D,816319,0.923,0.000,0.176,0,0
D,816325,0.857,0.000,0.264,0,0
D,816330,0.923,0.000,0.176,0,0
D,816335,0.989,0.000,0.176,0,0
D,816341,0.879,0.000,0.264,0,0
D,816346,0.901,0.000,0.264,0,0
D,816352,0.923,0.000,0.264,0,0
D,816357,0.857,0.000,0.176,0,0
D,816362,0.967,0.000,0.264,0,0
D,816368,0.945,0.000,0.176,0,0
D,816373,0.879,0.000,0.176,0,0
D,816378,0.879,0.000,0.176,0,0
D,816384,0.879,0.000,0.176,0,0
D,816389,0.857,0.000,0.176,0,0
D,816394,0.813,0.000,0.176,0,0
D,816400,0.813,0.000,0.176,0,0
D,816405,0.813,0.000,0.264,0,0
D,816410,0.857,0.000,0.176,0,0
D,816416,0.769,0.000,0.176,0,0
D,816421,0.791,0.000,0.176,0,0
D,816426,0.769,0.000,0.176,0,0
D,816432,0.791,0.000,0.176,0,0
D,816437,0.747,0.000,0.176,0,0
D,816442,0.725,0.000,0.176,0,0
D,816448,0.703,0.000,0.176,0,0
D,816453,0.769,0.000,0.176,0,0
D,816458,0.659,0.000,0.176,0,0
D,816464,0.659,0.000,0.176,0,0
D,816469,0.637,0.000,0.176,0,0
D,816474,0.681,0.000,0.176,0,0
D,816480,0.615,0.000,0.264,0,0
D,816485,0.549,0.000,0.176,0,0
D,816491,0.615,0.000,0.264,0,0
D,816496,0.549,0.000,0.264,0,0
D,816501,0.527,0.000,0.176,0,0
D,816507,0.505,0.000,0.176,0,0
D,816512,0.461,0.000,0.176,0,0
