E,0,HIP_LOCK
E,0,ZERO
E,0,STREAM_ON
D,352421,0.000,0.000,7.822,0,0
D,352426,0.000,0.000,7.822,0,0
D,352432,0.000,0.000,7.822,0,0
D,352437,0.000,0.000,7.822,0,0
D,352442,0.000,0.000,7.910,0,0
D,352448,0.000,0.000,7.910,0,0
D,352453,0.000,0.000,7.822,0,0
D,352458,0.000,0.000,7.822,0,0
D,352464,0.000,0.000,7.822,0,0
D,352469,0.000,0.000,7.822,0,0
D,352474,0.000,0.000,7.910,0,0
D,352480,0.000,0.000,7.822,0,0
D,352485,0.000,0.000,7.822,0,0
D,352490,0.000,0.000,7.822,0,0
D,352496,0.000,0.000,7.822,0,0
D,352501,0.000,0.000,7.910,0,0
D,352506,0.000,0.000,7.822,0,0
D,352512,0.000,0.000,7.822,0,0
D,352517,0.000,0.000,7.822,0,0
D,352523,0.000,0.000,7.822,0,0
D,352528,0.000,0.000,7.910,0,0
D,352533,0.000,0.000,7.822,0,0
D,352539,0.000,0.000,7.910,0,0
D,352544,0.000,0.000,7.822,0,0
D,352549,0.000,0.000,7.822,0,0
D,352555,0.000,0.000,7.822,0,0
D,352560,0.000,0.000,7.822,0,0
D,352565,0.000,0.000,7.910,0,0
D,352571,0.000,0.000,7.910,0,0
D,352576,0.000,0.000,7.910,0,0
D,352581,0.000,0.000,7.822,0,0
D,352587,0.000,0.000,7.822,0,0
D,352592,0.000,0.000,7.646,0,0
D,352597,0.000,0.000,-252.246,0,0
D,352603,0.000,0.000,-252.246,0,0
D,352608,0.000,0.000,-252.246,0,0
D,352613,0.000,0.000,-252.246,0,0
D,352619,0.000,0.000,-252.246,0,0
D,352624,0.000,0.000,-252.246,0,0
D,352629,0.000,0.000,7.822,0,0
D,352635,0.000,0.000,7.910,0,0
D,352640,0.000,0.000,7.822,0,0
D,352645,0.000,0.000,7.822,0,0
D,352651,0.000,0.000,7.822,0,0
D,352656,0.000,0.000,7.822,0,0
D,352661,0.000,0.000,7.822,0,0
D,352667,0.000,0.000,7.910,0,0
D,352672,0.000,0.000,7.822,0,0
D,352677,0.000,0.000,7.822,0,0
D,352683,0.000,0.000,7.822,0,0
D,352688,0.000,0.000,7.822,0,0
D,352693,0.000,0.000,7.822,0,0
D,352699,0.000,0.000,7.822,0,0
D,352704,0.000,0.000,7.822,0,0
D,352709,0.000,0.000,7.822,0,0
D,352715,0.000,0.000,7.822,0,0
D,352720,0.000,0.000,7.910,0,0
D,352725,0.000,0.000,7.822,0,0
D,352731,0.000,0.000,7.910,0,0
D,352736,0.000,0.000,7.822,0,0
D,352742,0.000,0.000,7.910,0,0
D,352747,0.000,0.000,0.176,0,0
D,352752,0.000,0.000,0.176,0,0
D,352758,0.000,0.000,0.088,0,0
D,352763,0.000,0.000,0.176,0,0
D,352768,0.000,0.000,0.176,0,0
D,352774,0.000,0.000,0.176,0,0
D,352779,0.000,0.000,0.088,0,0
D,352784,0.000,0.000,0.176,0,0
D,352790,0.000,0.000,0.088,0,0
D,352795,0.000,0.000,0.088,0,0
D,352800,0.000,0.000,0.176,0,0
D,352806,0.000,0.000,0.176,0,0
D,352811,0.000,0.000,0.088,0,0
D,352816,0.000,0.000,0.176,0,0
D,352822,0.000,0.000,0.176,0,0
D,352827,0.000,0.000,0.176,0,0
D,352832,0.000,0.000,0.088,0,0
D,352838,0.000,0.000,0.088,0,0
D,352843,0.000,0.000,0.176,0,0
D,352848,0.000,0.000,0.176,0,0
D,352854,0.000,0.000,0.176,0,0
D,352859,0.000,0.000,0.176,0,0
D,352864,0.000,0.000,0.088,0,0
D,352870,0.000,0.000,0.176,0,0
D,352875,0.000,0.000,0.176,0,0
D,352880,0.000,0.000,0.176,0,0
D,352886,0.000,0.000,0.088,0,0
D,352891,0.000,0.000,0.176,0,0
D,352896,0.000,0.000,0.088,0,0
D,352902,0.000,0.000,0.176,0,0
D,352907,0.000,0.000,0.176,0,0
D,352912,0.000,0.000,0.176,0,0
D,352918,0.000,0.000,0.176,0,0
D,352923,0.000,0.000,0.088,0,0
D,352928,0.000,0.000,0.176,0,0
D,352934,0.000,0.000,0.176,0,0
