<<<<<<< HEAD
E,0,ZERO
E,0,STREAM_ON
D,79790,0.0220
D,79795,0.0000
D,79800,0.0659
D,79805,0.0439
D,79810,-0.0439
D,79815,0.0220
D,79820,0.0220
D,79825,0.0220
D,79830,0.0220
D,79835,0.0220
D,79840,0.0000
D,79845,0.0220
D,79850,0.0220
D,79855,0.0439
D,79860,-0.0439
D,79865,0.0439
D,79870,0.0220
D,79875,0.0659
D,79880,-0.0439
D,79885,-0.0220
D,79890,0.0000
D,79895,0.0439
D,79900,0.0220
D,79905,-0.0439
D,79910,0.0000
D,79915,0.0439
D,79920,0.0659
D,79925,0.0439
D,79930,0.0439
D,79935,0.0000
D,79940,0.0000
D,79945,0.0000
D,79950,0.0220
D,79955,0.0439
D,79960,0.0000
D,79965,-0.0220
D,79970,0.0220
D,79975,0.0659
D,79980,0.0220
D,79985,-0.0220
D,79990,0.0000
D,79995,0.0439
D,80000,0.0879
D,80005,-0.0220
D,80010,0.0220
D,80015,0.0000
D,80020,-0.0439
D,80025,0.0220
D,80030,-0.0439
D,80035,0.0220
D,80040,0.0439
D,80045,0.0220
D,80050,0.0439
D,80055,0.0220
D,80060,-0.0220
D,80065,0.0439
D,80070,0.0220
D,80075,0.0439
D,80080,0.0000
D,80085,-0.0220
D,80090,0.1099
D,80095,0.0220
D,80100,0.0000
D,80105,0.0000
D,80110,0.0220
D,80115,0.0220
D,80120,0.0000
D,80125,0.0439
D,80130,0.0000
D,80135,0.0220
D,80140,0.0000
D,80145,0.0439
D,80150,0.0220
D,80155,-0.0220
D,80160,-0.0439
D,80165,0.0000
D,80170,0.0220
D,80175,0.0439
D,80180,0.0000
D,80185,0.0439
D,80190,0.0220
D,80195,0.0439
D,80200,0.0439
D,80205,-0.0439
D,80210,0.0220
D,80215,0.0439
D,80220,-0.0220
D,80225,0.0000
D,80230,0.0659
D,80235,0.0439
D,80240,0.0220
D,80245,0.0000
D,80250,0.0220
D,80255,0.0220
D,80260,0.0220
D,80265,0.0659
D,80270,0.0439
D,80275,0.0659
D,80280,0.0220
D,80285,0.0000
D,80290,-0.0220
D,80295,0.0879
D,80300,-0.0220
D,80305,0.0439
D,80310,-0.0220
D,80315,0.0220
D,80320,0.0220
D,80325,0.0220
D,80330,0.0659
D,80335,0.0439
D,80340,-0.0439
D,80345,0.0220
D,80350,0.0659
D,80355,0.0220
D,80360,0.0439
D,80365,0.0439
D,80370,0.0000
D,80375,-0.0220
D,80380,0.0220
D,80385,0.0439
D,80390,-0.0220
D,80395,0.0439
D,80400,0.0659
D,80405,0.0220
D,80410,-0.0220
D,80415,0.0220
D,80420,0.0439
D,80425,0.0220
D,80430,-0.0439
D,80435,-0.0659
D,80440,0.0439
D,80445,-0.0220
D,80450,0.0220
D,80455,-0.0439
D,80460,0.0439
D,80465,0.0439
D,80470,0.0220
D,80475,0.0220
D,80480,0.0220
D,80485,0.1099
D,80490,0.0439
D,80495,0.0439
D,80500,0.0659
D,80505,0.0000
D,80510,0.0220
D,80515,0.0220
D,80520,-0.0220
D,80525,0.0659
D,80530,0.0439
D,80535,0.0000
D,80540,0.0439
D,80545,0.0000
D,80550,0.0220
D,80555,0.0220
D,80560,0.1099
D,80565,0.0439
D,80570,0.0000
D,80575,0.0000
D,80580,0.0220
D,80585,0.0220
D,80590,0.0879
D,80595,0.0220
D,80600,0.0220
D,80605,0.0000
D,80610,0.0220
D,80615,0.0000
D,80620,0.0220
D,80625,-0.0439
D,80630,0.0659
D,80635,-0.0439
D,80640,0.0439
D,80645,0.0439
D,80650,0.0220
D,80655,0.0439
D,80660,0.0000
D,80665,0.0439
D,80670,0.0659
D,80675,0.0879
D,80680,0.0220
D,80685,0.0659
D,80690,-0.0220
D,80695,0.0659
D,80700,0.0659
D,80705,0.0659
D,80710,0.0220
D,80715,0.0000
D,80720,0.0439
D,80725,-0.0659
D,80730,0.0220
D,80735,-0.0439
D,80740,0.0220
D,80745,0.0439
D,80750,0.0220
D,80755,0.0220
D,80760,0.0000
D,80765,-0.0439
D,80770,0.0000
D,80775,0.0220
D,80780,0.0220
D,80785,-0.0220
D,80790,0.0879
D,80795,0.0879
D,80800,-0.0220
D,80805,0.0439
D,80810,0.0659
D,80815,0.0439
D,80820,0.0220
