<<<<<<< HEAD
D,1021661,0.0000
D,1021666,0.0000
D,1021671,0.0000
D,1021676,0.0000
D,1021681,0.0000
D,1021686,0.0000
D,1021691,0.0000
D,1021696,0.0000
D,1021701,0.0000
D,1021706,0.0000
D,1021711,0.0000
D,1021716,0.0000
D,1021721,0.0000
D,1021726,0.0000
D,1021731,0.0000
D,1021736,0.0000
D,1021741,0.0000
D,1021746,0.0000
D,1021751,0.0000
D,1021756,0.0000
D,1021761,0.0000
D,1021766,0.0000
D,1021771,0.0000
D,1021776,0.0000
D,1021781,0.0000
D,1021786,0.0000
D,1021791,0.0000
D,1021796,0.0000
D,1021801,0.0000
D,1021806,0.0000
D,1021811,0.0000
D,1021816,0.0000
D,1021821,0.0000
D,1021826,0.0000
D,1021831,0.0000
D,1021836,0.0000
D,1021841,0.0000
D,1021846,0.0000
D,1021851,0.0000
D,1021856,0.0000
D,1021861,0.0000
D,1021866,0.0000
D,1021871,0.0000
D,1021876,0.0000
D,1021881,0.0000
D,1021886,0.0000
D,1021891,0.0000
D,1021896,0.0000
D,1021901,0.0000
D,1021906,0.0000
D,1021911,0.0000
D,1021916,0.0000
D,1021921,0.0000
D,1021926,0.0000
D,1021931,0.0000
D,1021936,0.0000
D,1021941,0.0000
D,1021946,0.0000
D,1021951,0.0000
D,1021956,0.0000
D,1021961,0.0000
D,1021966,0.0000
D,,0.000
D,1026709,0.0000
D,1026714,0.0000
D,1026719,0.0000
D,1026724,0.0000
D,1026729,0.0000
D,1026734,0.0000
D,1026739,0.0000
D,1026744,0.0000
D,1026749,0.0000
D,1026754,0.0000
D,1026759,0.0000
D,1026764,0.0000
D,1026769,0.0000
D,1026774,0.0000
D,1026779,0.0000
D,1026784,0.0000
D,1026789,0.0000
D,1026794,0.0000
D,1026799,0.0000
D,1026804,0.0000
D,1026809,0.0000
D,1026814,0.0000
D,1026819,0.0000
D,1026824,0.0000
D,1026829,0.0000
D,1026834,0.0000
D,1026839,0.0000
D,1026844,0.0000
D,1026849,0.0000
D,1026854,0.0000
D,1026859,0.0000
D,1026864,0.0000
D,1026869,0.0000
D,1026874,0.0000
D,1026879,0.0000
D,1026884,0.0000
D,1026889,0.0000
D,1026894,0.0000
D,1026899,0.0000
D,1026904,0.0000
D,1026909,0.0000
D,1026914,0.0000
D,1026919,0.0000
D,1026924,0.0000
D,1026929,0.0000
D,1026934,0.0000
D,1026939,0.0000
D,1026944,0.0000
D,1026949,0.0000
D,1026954,0.0000
D,1026959,0.0000
D,1026964,0.0000
D,1026969,0.0000
D,1026974,0.0000
D,1026979,0.0000
D,1026984,0.0000
D,1026989,0.0000
D,1026994,0.0000
D,1026999,0.0000
D,1027004,0.0000
D,1027009,0.0000
D,1027014,0.0000
D,1027019,0.0000
D,1027024,0.0000
D,1027029,0.0000
D,1027034,0.0000
D,1027039,0.0000
D,1027044,0.0000
D,1027049,0.0000
D,1027054,0.0000
D,1027059,0.0000
D,1027064,0.0000
D,1027069,0.0000
D,1027074,0.0000
D,1027079,0.0000
D,1027084,0.0000
D,1027089,0.0000
D,1027094,0.0000
D,1027099,0.0000
D,1027104,0.0000
D,1027109,0.0000
D,1027114,0.0000
D,1027119,0.0000
D,1027124,0.0000
D,1027129,0.0000
D,1027134,0.0000
D,1027139,0.0000
D,1027144,0.0000
D,1027149,0.0000
D,1027154,0.0000
D,1027159,0.0000
D,1027164,0.0000
D,1027169,0.0000
D,1027174,0.0000
D,1027179,0.0000
D,1027184,0.0000
D,1027189,0.0000
D,1027194,0.0000
D,1027199,0.0000
D,1027204,0.0000
D,1027209,0.0000
D,1027214,0.0000
D,1027219,0.0000
D,1027224,0.0000
D,1027229,0.0000
D,1027234,0.0000
D,1027239,0.0000
D,1027244,0.0000
D,1027249,0.0000
D,1027254,0.0000
D,1027259,0.0000
D,1027264,0.0000
D,1027269,0.0000
D,1027274,0.0000
D,1027279,0.0000
D,1027284,0.0000
D,1027289,0.0000
D,1027294,0.0000
D,1027299,0.0000
D,1027304,0.0000
D,1027309,0.0000
D,1027314,0.0000
D,1027319,0.0000
D,1027324,0.0000
D,1027329,0.0000
D,1027334,0.0000
D,1027339,0.0000
D,1027344,0.0000
D,1027349,0.0000
D,1027354,0.0000
D,1027359,0.0000
D,1027364,0.0000
D,1027369,0.0000
D,1027374,0.0000
D,1027379,0.0000
D,1027384,0.0000
D,1027389,0.0000
D,1027394,0.0000
D,1027399,0.0000
D,1027404,0.0000
D,1027409,0.0000
D,1027414,0.0000
D,1027419,0.0000
D,1027424,0.0000
D,1027429,0.0000
D,1027434,0.0000
D,1027439,0.0000
D,1027444,0.0000
D,1027449,0.0000
D,1027454,0.0000
D,1027459,0.0000
D,1027464,0.0000
D,1027469,0.0000
D,1027474,0.0000
D,1027479,0.0000
D,1027484,0.0000
D,1027489,0.0000
D,1027494,0.0000
D,1027499,0.0000
D,1027504,0.0000
D,1027509,0.0000
D,1027514,0.0000
D,1027519,0.0000
D,1027524,0.0000
D,1027529,0.0000
D,1027534,0.0000
D,1027539,0.0000
D,1027544,0.0000
D,1027549,0.0000
D,1027554,0.0000
D,1027559,0.0000
D,1027564,0.0000
D,1027569,0.0000
D,1027574,0.0000
D,1027579,0.0000
D,1027584,0.0000
D,1027589,0.0000
D,1027594,0.0000
D,1027599,0.0000
D,1027604,0.0000
D,1027609,0.0000
D,1027614,0.0000
D,1027619,0.0000
D,1027624,0.0000
D,1027629,0.0000
D,1027634,0.0000
D,1027639,0.0000
D,1027644,0.0000
D,1027649,0.0000
D,1027654,0.0000
D,1027659,0.0000
D,1027664,0.0000
D,1027669,0.0000
D,1027674,0.0000
D,1027679,0.0000
D,1027684,0.0000
D,1027689,0.0000
D,1027694,0.0000
D,1027699,0.0000
D,1027704,0.0000
D,1027709,0.0000
D,1027714,0.0000
D,1027719,0.0000
D,1027724,0.0000
D,1027729,0.0000
D,1027734,0.0000
D,1027739,0.0000
D,1027744,0.0000
D,1027749,0.0000
D,1027754,0.0000
D,1027759,0.0000
D,1027764,0.0000
D,1027769,0.0000
D,1027774,0.0000
D,1027779,0.0000
D,1027784,0.0000
D,1027789,0.0000
D,1027794,0.0000
D,1027799,0.0000
D,1027804,0.0000
D,1027809,0.0000
D,1027814,0.0000
D,1027819,0.0000
D,1027824,0.0000
D,1027829,0.0000
D,1027834,0.0000
D,1027839,0.0000
D,1027844,0.0000
D,1027849,0.0000
D,1027854,0.0000
D,1027859,0.0000
D,1027864,0.0000
D,1027869,0.0000
D,1027874,0.0000
D,1027879,0.0000
D,1027884,0.0000
D,1027889,0.0000
D,1027894,0.0000
D,1027899,0.0000
D,1027904,0.0000
D,1027909,0.0000
D,1027914,0.0000
D,1027919,0.0000
D,1027924,0.0000
D,1027929,0.0000
D,1027934,0.0000
D,1027939,0.0000
D,1027944,0.0000
D,1027949,0.0000
D,1027954,0.0000
D,1027959,0.0000
D,1027964,0.0000
D,1027969,0.0000
D,1027974,0.0000
D,1027979,0.0000
D,1027984,0.0000
D,1027989,0.0000
D,1027994,0.0000
D,1027999,0.0000
D,1028004,0.0000
D,1028009,0.0000
D,1028014,0.0000
D,1028019,0.0000
D,1028024,0.0000
D,1028029,0.0000
D,1028034,0.0000
D,1028039,0.0000
D,1028044,0.0000
D,1028049,0.0000
D,1028054,0.0000
D,1028059,0.0000
D,1028064,0.0000
D,1028069,0.0000
D,1028074,0.0000
D,1028079,0.0000
D,1028084,0.0000
D,1028089,0.0000
D,1028094,0.0000
D,1028099,0.0000
D,1028104,0.0000
D,1028109,0.0000
D,1028114,0.0000
D,1028119,0.0000
D,1028124,0.0000
D,1028129,0.0000
