<<<<<<< HEAD
E,0,ZERO
E,0,STREAM_ON
D,437233,-0.0439
D,437238,-0.1099
D,437243,-0.0659
D,437248,-0.1099
D,437253,-0.0659
D,437258,-0.1099
D,437263,-0.022
D,437268,0.0439
D,437273,-0.0439
D,437278,-0.1099
D,437283,-0.0879
D,437288,0.0439
D,437293,-0.0439
D,437298,0.0439
D,437303,0
D,437308,-0.022
D,437313,-0.0879
D,437318,-0.0659
D,437323,-0.0659
D,437328,-0.0439
D,437333,-0.0879
D,437338,-0.0879
D,437343,-0.0659
D,437348,-0.0879
D,437353,-0.0659
D,437358,-0.0439
D,437363,-0.022
D,437368,-0.0879
D,437373,-0.0659
D,437378,0
D,437383,-0.0439
D,437388,-0.1099
D,437393,-0.0439
D,437398,-0.0879
D,437404,-0.022
D,437409,-0.0659
D,437414,-0.0659
D,437419,-0.0879
D,437424,-0.022
D,437429,-0.0439
D,437434,-0.022
D,437439,-0.0659
D,437444,-0.022
D,437449,-0.0439
D,437454,-0.0659
D,437459,-0.0659
D,437464,-0.0659
D,437469,-0.1538
D,437474,-0.0439
D,437479,-0.1099
D,437484,-0.0439
D,437489,-0.0659
D,437494,-0.0659
D,437499,-0.022
D,437504,-0.0879
D,437509,-0.0879
D,437514,-0.0659
D,437519,-0.0879
D,437524,-0.0659
D,437529,-0.0439
D,437534,-0.0659
D,437539,-0.1099
D,437544,-0.0879
D,437549,-0.0659
D,437554,-0.0659
D,437559,-0.0659
D,437564,-0.022
D,437569,-0.0659
D,437574,-0.0439
D,437579,-0.022
D,437584,-0.1099
D,437589,-0.0879
D,437594,-0.1318
D,437599,-0.0659
D,437604,0.022
D,437609,0
D,437614,-0.0879
D,437619,-0.0879
D,437624,-0.0659
D,437629,-0.0659
D,437634,-0.022
D,437639,-0.0439
D,437644,-0.0879
D,437649,-0.1538
D,437654,-0.0659
D,437659,-0.022
D,437664,-0.0439
D,437669,-0.1538
D,437674,0.0439
D,437679,-0.0439
D,437684,-0.0439
D,437689,-0.0659
D,437694,-0.0439
D,437699,0
D,437704,-0.0439
D,437709,-0.0659
D,437714,-0.022
D,437719,-0.022
D,437724,-0.0879
D,437729,-0.0879
D,437734,-0.0659
D,437739,-0.022
D,437744,-0.0659
D,437749,-0.0439
D,437754,-0.0439
D,437759,-0.0439
D,437764,-0.0659
D,437769,-0.0439
D,437774,-0.0659
D,437779,-0.0439
D,437784,-0.0659
D,437789,-0.0659
D,437794,-0.0439
D,437799,-0.0439
D,437804,-0.0659
D,437809,0.022
D,437814,-0.0659
D,437819,0
D,437824,-0.0439
D,437829,0
D,437834,-0.0659
D,437839,-0.0439
D,437844,-0.0439
D,437849,-0.0879
D,437854,0
D,437859,-0.0439
D,437864,-0.0439
D,437869,-0.0659
D,437874,0
D,437879,-0.0659
D,437884,-0.0659
D,437889,-0.0879
D,437894,-0.1099
D,437899,-0.022
D,437904,-0.0439
D,437909,-0.0659
D,437914,-0.0659
D,437919,-0.1099
D,437924,-0.022
D,437929,-0.022
D,437934,-0.0659
D,437939,-0.0659
D,437944,-0.0659
D,437949,-0.0439
D,437954,-0.1758
D,437959,-0.0439
D,437964,-0.1099
D,437969,-0.0879
D,437974,-0.0659
D,437979,-0.022
D,437984,-0.0439
D,437989,-0.0659
D,437994,-0.0439
D,437999,-0.0439
D,438004,-0.0879
D,438009,-0.0439
D,438014,-0.022
D,438019,-0.1099
D,438024,-0.0439
D,438029,-0.0879
D,438034,-0.1099
D,438039,-0.0659
D,438044,-0.1099
D,438049,-0.0659
D,438054,-0.0439
D,438059,-0.0439
D,438064,-0.0659
D,438069,-0.0439
D,438074,-0.0659
D,438079,-0.0879
D,438084,-0.0659
D,438089,-0.0439
D,438094,-0.0439
D,438099,-0.022
D,438104,-0.0879
D,438109,-0.0879
D,438114,-0.022
D,438119,-0.0659
D,438124,-0.1318
D,438129,0
D,438134,0
D,438139,-0.0439
D,438144,-0.1099
D,438149,-0.0659
D,438154,-0.0659
D,438159,0
D,438164,-0.0439
D,438169,-0.0659
D,438174,-0.0879
D,438179,-0.0659
D,438184,-0.0659
D,438189,-0.0879
D,438194,-0.0439
D,438199,-0.0439
D,438204,-0.022
D,438209,-0.0659
D,438214,-0.0879
D,438219,-0.0659
